column	7_2009
testVal	745
testVal	1592
testVal	25476
testVal	4269
testVal	768
testVal	8258
testVal	514
testVal	368
testVal	486
testVal	1100
testVal	4537
testVal	5432
testVal	815
testVal	3106
testVal	2156
testVal	280
testVal	309716
testVal	205
testVal	1283
testVal	290
testVal	499
testVal	407
testVal	81
testVal	622
testVal	1186
testVal	1020
testVal	1887
testVal	965
testVal	730
testVal	905
testVal	1796
testVal	972
testVal	278
testVal	4934
testVal	2294
testVal	799
testVal	13
testVal	1721
testVal	6664
testVal	1190
testVal	1330
testVal	1961
testVal	720
testVal	1308
testVal	133
testVal	4734
testVal	15318
testVal	779
testVal	1932
testVal	2314
testVal	20
testVal	13277
testVal	1845
testVal	87
testVal	1303
testVal	581
testVal	2879
testVal	28
testVal	964
testVal	630
testVal	209
testVal	154
testVal	490
testVal	172
testVal	604
testVal	1660
testVal	4813
testVal	141
testVal	59
testVal	171
testVal	1704
testVal	3020
testVal	467
testVal	3304
testVal	196
testVal	268
testVal	3715
testVal	1283
testVal	1992
testVal	399
testVal	2502
testVal	3422
testVal	398
testVal	667
testVal	600
testVal	229
testVal	386
testVal	3301
testVal	2152
testVal	4935
testVal	1017
testVal	70
testVal	5117
testVal	400
testVal	172
testVal	231
testVal	589
testVal	479
testVal	423
testVal	2762
testVal	28511
testVal	2463
testVal	690
testVal	1630
testVal	63
testVal	1051
testVal	759
testVal	353
testVal	1540
testVal	374
testVal	3533
testVal	858
testVal	498
testVal	275
testVal	6181
testVal	2379
testVal	2338
testVal	455
testVal	144
testVal	157
testVal	123
testVal	403
testVal	11751
testVal	81
testVal	2420
testVal	27
testVal	4736
testVal	65
testVal	82
testVal	389
testVal	33
testVal	21642
testVal	4538
testVal	587
testVal	744
testVal	66430
testVal	1633
testVal	1407
testVal	809
testVal	156
testVal	1799
testVal	5339
testVal	35
testVal	186
testVal	7348
testVal	1805
testVal	7477
testVal	3134
testVal	2005
testVal	615
testVal	4432
testVal	95
testVal	8685
testVal	246
testVal	7664
testVal	128
testVal	520
testVal	537
testVal	135
testVal	272
testVal	760
testVal	4731
testVal	138
testVal	393
testVal	378
testVal	473
testVal	877
testVal	262
testVal	258
testVal	113
testVal	66
testVal	443
testVal	781
testVal	46850
testVal	125562
testVal	133
testVal	117
testVal	177
testVal	587
testVal	1406
testVal	249
testVal	6568
testVal	1799
testVal	248
testVal	835
testVal	321
testVal	3158
testVal	1302
testVal	4575
testVal	12050
testVal	529
testVal	70
testVal	755
testVal	306
testVal	189
testVal	3316
testVal	113
testVal	442699
testVal	825
testVal	3271
testVal	3806
testVal	204
testVal	522
testVal	1256
testVal	159
testVal	2186
testVal	99
testVal	4525
testVal	748
testVal	485
testVal	487
testVal	1909
testVal	220
testVal	57819
testVal	1555
testVal	278
testVal	67
testVal	782
testVal	251
testVal	539
testVal	3887
testVal	100
testVal	191
testVal	1505
testVal	100
testVal	30259
testVal	558
testVal	735
testVal	1101
testVal	467
testVal	1061
testVal	195
testVal	1726
testVal	183
testVal	112
testVal	773
testVal	65911
testVal	3674
testVal	2150
testVal	1089
testVal	468
testVal	416
testVal	938
testVal	169
testVal	460
testVal	196
testVal	2098
testVal	1242
testVal	652
testVal	550
testVal	7096
testVal	16388
testVal	2182
testVal	83
testVal	14047
testVal	93
testVal	5721
testVal	26858
testVal	1026
testVal	202
testVal	500
testVal	147
testVal	640
testVal	2954
testVal	276
testVal	9054
testVal	546
testVal	264
testVal	41
testVal	707
testVal	14001
testVal	358
testVal	1760
testVal	362
testVal	1641
testVal	188
testVal	690
testVal	103
testVal	84
testVal	1554
testVal	3954
testVal	7392
testVal	1001
testVal	745
testVal	761
testVal	274
testVal	1159
testVal	112
testVal	170
testVal	77
testVal	116
testVal	215
testVal	1275
testVal	169
testVal	351
testVal	224
testVal	73
testVal	97
testVal	230
testVal	34373
testVal	1041
testVal	26141
testVal	2632
testVal	1150
testVal	3038
testVal	1986
testVal	14096
testVal	2853
testVal	540
testVal	2244
testVal	779
testVal	1833
testVal	2122
testVal	250
testVal	240
testVal	313
testVal	619
testVal	595
testVal	3186
testVal	285
testVal	715
testVal	440
testVal	249
testVal	150
testVal	236
testVal	1166
testVal	539
testVal	35789
testVal	290
testVal	523
testVal	1608
testVal	372
testVal	630
testVal	361
testVal	222
testVal	461
testVal	900
testVal	2984
testVal	241
testVal	101
testVal	35
testVal	160
testVal	6893
testVal	63
testVal	127
testVal	5738
testVal	576
testVal	12440
testVal	521
testVal	10339
testVal	1227
testVal	27180
testVal	301
testVal	183
testVal	18214
testVal	4883
testVal	213
testVal	516
testVal	23509
testVal	501
testVal	4061
testVal	1060
testVal	100
testVal	184
testVal	792
testVal	163
testVal	92
testVal	115
testVal	28
testVal	12728
testVal	18086
testVal	569
testVal	9215
testVal	3064
testVal	95
testVal	237
testVal	670
testVal	359
testVal	103
testVal	234
testVal	190
testVal	2683
testVal	400
testVal	181
testVal	275
testVal	551
testVal	841
testVal	1593
testVal	738
testVal	424
testVal	1048
testVal	110
testVal	414
testVal	93
testVal	462
testVal	46
testVal	2549
testVal	116
testVal	572
testVal	331
testVal	271
testVal	2074
testVal	853
testVal	31081
testVal	407
testVal	405
testVal	179
testVal	252
testVal	166
testVal	44
testVal	2941
testVal	450
testVal	7179
testVal	1102
testVal	346
testVal	117
testVal	3057
testVal	118
testVal	1792
testVal	2320
testVal	2576
testVal	2471
testVal	4337
testVal	1098
testVal	566
testVal	3090
testVal	539
testVal	60
testVal	3221
testVal	993
testVal	9665
testVal	724
testVal	3313
testVal	738
testVal	805
testVal	73788
testVal	28513
testVal	41
testVal	690
testVal	928
testVal	430
testVal	218
testVal	1185
testVal	6161
testVal	2444
testVal	2486
testVal	337
testVal	78
testVal	243
testVal	96
testVal	267
testVal	153
testVal	13918
testVal	180
testVal	6206
testVal	125
testVal	1399
testVal	415
testVal	585
testVal	2207
testVal	98
testVal	528
testVal	220
testVal	190
testVal	211
testVal	589
testVal	341890
testVal	1944
testVal	1280
testVal	2754
testVal	1005
testVal	142
testVal	76
testVal	311
testVal	4560
testVal	195
testVal	385
testVal	20194
testVal	312
testVal	6137
testVal	159
testVal	5054
testVal	370
testVal	6951
testVal	111
testVal	760
testVal	90
testVal	122
testVal	473
testVal	79599
testVal	2451
testVal	5755
testVal	343
testVal	2304
testVal	582
testVal	64
testVal	147
testVal	9864
testVal	1813
testVal	64
testVal	3487
testVal	2247
testVal	65
testVal	725
testVal	2587
testVal	1760
testVal	172
testVal	2126
testVal	335
testVal	846
testVal	24860
testVal	327
testVal	86
testVal	150
testVal	2347
testVal	95
testVal	548
testVal	624
testVal	359
testVal	60
testVal	202
testVal	3220
testVal	1005
testVal	1327
testVal	498
testVal	3282
testVal	4385
testVal	2136
testVal	203
testVal	607
testVal	1436
testVal	127
testVal	4049
testVal	193
testVal	554
testVal	415
testVal	168
testVal	507
testVal	4190
testVal	566
testVal	457
testVal	1383
testVal	323
testVal	244
testVal	467
testVal	344
testVal	9688
testVal	986
testVal	664
testVal	325
testVal	117
testVal	84
testVal	460
testVal	1256
testVal	414
testVal	459
testVal	5415
testVal	1715
testVal	411
testVal	2501
testVal	5463
testVal	256
testVal	1721
testVal	106
testVal	313
testVal	1097
testVal	867
testVal	3795
testVal	228
testVal	288
testVal	334
testVal	145
testVal	2456
testVal	2572
testVal	362
testVal	334
testVal	265
testVal	3055
testVal	81
testVal	246
testVal	140
testVal	158
testVal	143
testVal	2119
testVal	305
testVal	162
testVal	1049
testVal	2463
testVal	137
testVal	261
testVal	1445
testVal	72894
testVal	170
testVal	10321
testVal	450
testVal	683
testVal	160
testVal	1225
testVal	272
testVal	329
testVal	49298
testVal	341
testVal	10428
testVal	316
testVal	527
testVal	936
testVal	231
testVal	133
testVal	108277
testVal	655
testVal	345
testVal	2561
testVal	629
testVal	425
testVal	334
testVal	19141
testVal	1619
testVal	1495
testVal	1451
testVal	570
testVal	479
testVal	664
testVal	3741
testVal	18571
testVal	215
testVal	67
testVal	624
testVal	2048
testVal	124
testVal	552
testVal	1295
testVal	922
testVal	1607
testVal	2555
testVal	111
testVal	741
testVal	2444
testVal	738
testVal	766
testVal	256
testVal	10691
testVal	387
testVal	5464
testVal	8892
testVal	490
testVal	3069
testVal	1420
testVal	131
testVal	20735
testVal	358
testVal	3096
testVal	409
testVal	214
testVal	188
testVal	1271
testVal	2494
testVal	546
testVal	339
testVal	860
testVal	543
testVal	787
testVal	2816
testVal	7237
testVal	244
testVal	7484
testVal	299
testVal	777
testVal	207
testVal	275
testVal	754
testVal	2638
testVal	95
testVal	2584
testVal	670
testVal	5089
testVal	82
testVal	968
testVal	8431
testVal	178
testVal	350
testVal	524
testVal	200965
testVal	1246
testVal	8900
testVal	1819
testVal	3399
testVal	176
testVal	75634
testVal	4884
testVal	237
testVal	18293
testVal	1922
testVal	8165
testVal	421
testVal	1696
testVal	325
testVal	503
testVal	882
testVal	324
testVal	413
testVal	22739
testVal	1104
testVal	403
testVal	7473
testVal	693
testVal	206
testVal	3078
testVal	3318
testVal	361
testVal	284607
testVal	100
testVal	1290
testVal	403
testVal	552
testVal	61
testVal	33400
testVal	1726
testVal	5325
testVal	114
testVal	1621
testVal	203
testVal	987
testVal	5486
testVal	177
testVal	8521
testVal	17050
testVal	10135
testVal	285562
testVal	104
testVal	4690
testVal	473
testVal	13737
testVal	211
testVal	16525
testVal	10661
testVal	2273
testVal	12805
testVal	286
testVal	1230
testVal	1115
testVal	9021
testVal	1816
testVal	2344
testVal	356
testVal	56087
testVal	7336
testVal	79
testVal	1155
testVal	1102
testVal	1319
testVal	319
testVal	7062
testVal	338
testVal	733
testVal	63
testVal	134
testVal	1077
testVal	3183
testVal	1211
testVal	1938
testVal	2696
testVal	1301
testVal	5470
testVal	8703
testVal	178
testVal	107
testVal	6100
testVal	81
testVal	430
testVal	2584
testVal	13884
testVal	303
testVal	794
testVal	159
testVal	1688
testVal	2595
testVal	2265
testVal	2976
testVal	4159
testVal	1332
testVal	3301
testVal	41989
testVal	1287
testVal	563
testVal	337
testVal	535
testVal	223
testVal	18245
testVal	203
testVal	17705
testVal	402
testVal	793
testVal	620
testVal	16564
testVal	13950
testVal	1684
testVal	242
testVal	1256
testVal	1193
testVal	1610
testVal	4179
testVal	171
testVal	413
testVal	48518
testVal	22010
testVal	199
testVal	1157
testVal	21836
testVal	209
testVal	4675
testVal	3775
testVal	471
testVal	7961
testVal	1275
testVal	3136
testVal	53373
testVal	49
testVal	6250
testVal	227
testVal	2448
testVal	25181
testVal	485
testVal	296
testVal	763
testVal	693
testVal	12483
testVal	34058
testVal	160
testVal	41226
testVal	390
testVal	28746
testVal	2972
testVal	3878
testVal	199
testVal	5863
testVal	3525
testVal	349
testVal	270
testVal	248
testVal	1116
testVal	18946
testVal	156794
testVal	740
testVal	4137
testVal	135
testVal	514
testVal	2098
testVal	8026
testVal	14467
testVal	18012
testVal	918
testVal	29842
testVal	1945
testVal	3062
testVal	9685
testVal	134
testVal	6048
testVal	124
testVal	9659
testVal	209
testVal	1691
testVal	1171
testVal	191
testVal	315
testVal	1498
testVal	666
testVal	7352
testVal	286
testVal	511
testVal	61
testVal	448
testVal	32776
testVal	314
testVal	451
testVal	4586
testVal	291
testVal	19388
testVal	685
testVal	25833
testVal	228
testVal	147682
testVal	76
testVal	561
testVal	159
testVal	5369
testVal	259
testVal	469
testVal	1218
testVal	192
testVal	363
testVal	8077
testVal	471
testVal	404
testVal	6564
testVal	1103
testVal	2712
testVal	7900
testVal	1450
testVal	76
testVal	31385
testVal	398
testVal	141
testVal	3125
testVal	157
testVal	34833
testVal	920
testVal	264
testVal	567
testVal	273
testVal	1508
testVal	1604
testVal	25197
testVal	12403
testVal	12196
testVal	56668
testVal	731
testVal	645
testVal	1032
testVal	14151
testVal	2721
testVal	1767
testVal	1882
testVal	13352
testVal	4905
testVal	803
testVal	627
testVal	2688
testVal	2927
testVal	311
testVal	211
testVal	457
testVal	74756
testVal	2280
testVal	4336
testVal	214
testVal	5914
testVal	713
testVal	5194
testVal	4255
testVal	1014
testVal	652
testVal	142
testVal	4182
testVal	1095
testVal	242
testVal	1735
testVal	265
testVal	395
testVal	208
testVal	4690
testVal	96
testVal	12880
testVal	10263
testVal	114
testVal	6
testVal	811
testVal	28793
testVal	1230
testVal	3704
testVal	314
testVal	1978
testVal	285
testVal	138
testVal	334
testVal	440
testVal	10846
testVal	134892
testVal	163
testVal	505
testVal	1433
testVal	285
testVal	418
testVal	23640
testVal	466
testVal	599
testVal	744
testVal	241
testVal	417
testVal	476
testVal	379
testVal	1102
testVal	1054
testVal	584
testVal	29767
testVal	2268
testVal	952
testVal	182
testVal	524
testVal	506
testVal	8712
testVal	604
testVal	36633
testVal	611
testVal	1280
testVal	275
testVal	810
testVal	2058
testVal	19967
testVal	672
testVal	22
testVal	563
testVal	11640
testVal	560
testVal	3598
testVal	93
testVal	1465
testVal	207
testVal	17762
testVal	2019
testVal	1895
testVal	1839
testVal	25
testVal	120
testVal	633
testVal	942
testVal	379
testVal	351
testVal	662
testVal	666
testVal	677
testVal	19612
testVal	10093
testVal	534
testVal	3646
testVal	1003
testVal	450
testVal	1142
testVal	2503
testVal	85
testVal	212
testVal	184
testVal	2466
testVal	1781
testVal	16180
testVal	141
testVal	2141
testVal	296
testVal	410
testVal	4151
testVal	24967
testVal	582
testVal	4636
testVal	179
testVal	555
testVal	463
testVal	616
testVal	1746
testVal	24537
testVal	7886
testVal	12364
testVal	486
testVal	1911
testVal	88997
testVal	5856
testVal	981
testVal	30611
testVal	1208
testVal	28936
testVal	3604
testVal	2726
testVal	1977
testVal	865
testVal	156
testVal	224
testVal	1177
testVal	12538
testVal	10505
testVal	212
testVal	269
testVal	3312
testVal	1354
testVal	151
testVal	1606
testVal	8272
testVal	1210
testVal	951
testVal	6145
testVal	159394
testVal	267
testVal	7576
testVal	143
testVal	1742
testVal	1814
testVal	604
testVal	113
testVal	266
testVal	1598
testVal	71
testVal	1890
testVal	3160
testVal	4658
testVal	676
testVal	271
testVal	501
testVal	221
testVal	588
testVal	156
testVal	1277
testVal	340
testVal	104
testVal	5725
testVal	9411
testVal	231
testVal	230
testVal	46
testVal	16335
testVal	2768
testVal	461
testVal	541
testVal	739
testVal	783
testVal	994
testVal	2283
testVal	413
testVal	15344
testVal	649
testVal	4823
testVal	2520
testVal	1325
testVal	9332
testVal	26253
testVal	283
testVal	2989
testVal	17885
testVal	437
testVal	75201
testVal	925
testVal	888
testVal	814
testVal	283
testVal	820
testVal	20968
testVal	19903
testVal	10585
testVal	563
testVal	123
testVal	3746
testVal	1132
testVal	1897
testVal	466
testVal	4396
testVal	9173
testVal	1069
testVal	1128
testVal	138
testVal	913
testVal	486
testVal	726
testVal	391
testVal	111
testVal	1221
testVal	1367
testVal	2006
testVal	146
testVal	264
testVal	256
testVal	10297
testVal	127
testVal	185
testVal	109
testVal	14092
testVal	92
testVal	842
testVal	327
testVal	308
testVal	1160
testVal	13972
testVal	5239
testVal	50
testVal	54284
testVal	6929
testVal	4701
testVal	10554
testVal	532
testVal	3256
testVal	28045
testVal	1288
testVal	3626
testVal	0
testVal	3823
testVal	930
testVal	10176
testVal	465
testVal	187
testVal	1250
testVal	1625
testVal	27962
testVal	524
testVal	18420
testVal	483
testVal	26575
testVal	23988
testVal	100
testVal	214
testVal	261
testVal	5612
testVal	358
testVal	13798
testVal	35
testVal	2546
testVal	473
testVal	707
testVal	64
testVal	687
testVal	24908
testVal	2795
testVal	1525
testVal	158
testVal	13951
testVal	735
testVal	109
testVal	1163
testVal	538
testVal	1307
testVal	71
testVal	404
testVal	582
testVal	128
testVal	20490
testVal	5133
testVal	135
testVal	2213
testVal	82
testVal	411
testVal	1263
testVal	537
testVal	22912
testVal	349
testVal	348
testVal	346
testVal	232
testVal	16811
testVal	820
testVal	4085
testVal	203
testVal	17358
testVal	112456
testVal	1410
testVal	273
testVal	87
testVal	1532
testVal	96
testVal	29
testVal	19079
testVal	27695
testVal	660
testVal	21175
testVal	6150
testVal	1823
testVal	78
testVal	222
testVal	5614
testVal	1541
testVal	2913
testVal	7704
testVal	5119
testVal	862
testVal	1881
testVal	966
testVal	349
testVal	22061
testVal	988
testVal	2731
testVal	478
testVal	4219
testVal	5820
testVal	26662
testVal	1218
testVal	313
testVal	23952
testVal	1476
testVal	259
testVal	87
testVal	2441
testVal	507
testVal	450
testVal	273
testVal	315
testVal	133
testVal	156
testVal	350
testVal	250
testVal	561
testVal	1588
testVal	206
testVal	4417
testVal	8880
testVal	79
testVal	25434
testVal	1962
testVal	1026
testVal	4892
testVal	1948
testVal	103
testVal	245
testVal	310
testVal	1655
testVal	8973
testVal	1723
testVal	6198
testVal	5951
testVal	67
testVal	790
testVal	91
testVal	2151
testVal	189
testVal	449
testVal	71
testVal	207
testVal	2099
testVal	771
testVal	107
testVal	1639
testVal	1126
testVal	146
testVal	510
testVal	238
testVal	759
testVal	2802
testVal	4022
testVal	858
testVal	784
testVal	651
testVal	209
testVal	301
testVal	778
testVal	3313
testVal	332
testVal	586
testVal	5061
testVal	94
testVal	3191
testVal	24703
testVal	574
testVal	7954
testVal	4562
testVal	10452
testVal	8777
testVal	1478
testVal	1021
testVal	4193
testVal	115
testVal	2607
testVal	189
testVal	3076
testVal	21732
testVal	161
testVal	304
testVal	47659
testVal	403
testVal	225
testVal	1607
testVal	52
testVal	80
testVal	551
testVal	2280
testVal	1295
testVal	715
testVal	3928
testVal	430
testVal	580
testVal	309
testVal	1030
testVal	1741
testVal	58
testVal	221
testVal	284
testVal	3449
testVal	5413
testVal	1974
testVal	824
testVal	9279
testVal	540
testVal	264
testVal	202
testVal	249
testVal	788
testVal	6738
testVal	1101
testVal	13505
testVal	253
testVal	5130
testVal	761
testVal	75
testVal	388
testVal	124
testVal	301
testVal	1599
testVal	611
testVal	624
testVal	29272
testVal	38
testVal	372
testVal	6317
testVal	1730
testVal	303
testVal	132
testVal	3030
testVal	117
testVal	39989
testVal	2508
testVal	32714
testVal	7508
testVal	486
testVal	18889
testVal	7152
testVal	17075
testVal	352
testVal	1110
testVal	254
testVal	23361
testVal	7628
testVal	23142
testVal	41649
testVal	129
testVal	674
testVal	630
testVal	7387
testVal	13269
testVal	5964
testVal	49540
testVal	11588
testVal	213
testVal	27685
testVal	1547
testVal	309
testVal	4376
testVal	943
testVal	38562
